ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2015,2015,0,Total,32022,7106.0,"Census Tract 527, Kings County, NY",14000US36047052700,36047052700,NYC
2015,2015,0,Total,43929,19129.0,"Census Tract 230, Bronx County, NY",14000US36005023000,36005023000,NYC
2015,2015,0,Total,40559,9763.0,"Census Tract 247, New York County, NY",14000US36061024700,36061024700,NYC
2015,2015,0,Total,111505,17358.0,"Census Tract 91, New York County, NY",14000US36061009100,36061009100,NYC
2015,2015,0,Total,123692,13106.0,"Census Tract 928, Queens County, NY",14000US36081092800,36081092800,NYC
2015,2015,0,Total,74336,19823.0,"Census Tract 352, Queens County, NY",14000US36081035200,36081035200,NYC
2015,2015,0,Total,71790,15330.000000000002,"Census Tract 1247, Queens County, NY",14000US36081124700,36081124700,NYC
2015,2015,0,Total,88068,22499.0,"Census Tract 528, Kings County, NY",14000US36047052800,36047052800,NYC
2015,2015,0,Total,122379,38576.0,"Census Tract 92, New York County, NY",14000US36061009200,36061009200,NYC
2015,2015,0,Total,68958,27278.0,"Census Tract 30, Kings County, NY",14000US36047003000,36047003000,NYC
2015,2015,0,Total,54505,9250.0,"Census Tract 243, Kings County, NY",14000US36047024300,36047024300,NYC
2015,2015,0,Total,35394,3870.0000000000014,"Census Tract 245, New York County, NY",14000US36061024500,36061024500,NYC
2015,2015,0,Total,61406,11407.0,"Census Tract 128.04, Richmond County, NY",14000US36085012804,36085012804,NYC
2015,2015,0,Total,76058,16262.999999999998,"Census Tract 93, New York County, NY",14000US36061009300,36061009300,NYC
2015,2015,0,Total,58433,10156.0,"Census Tract 351, Queens County, NY",14000US36081035100,36081035100,NYC
2015,2015,0,Total,31962,12064.0,"Census Tract 529, Kings County, NY",14000US36047052900,36047052900,NYC
2015,2015,0,Total,83917,12710.0,"Census Tract 337, Bronx County, NY",14000US36005033700,36005033700,NYC
2015,2015,0,Total,20371,3508.0,"Census Tract 243.02, New York County, NY",14000US36061024302,36061024302,NYC
2015,2015,0,Total,91538,10132.0,"Census Tract 620, Queens County, NY",14000US36081062000,36081062000,NYC
2015,2015,0,Total,23485,4504.0,"Census Tract 177.02, Bronx County, NY",14000US36005017702,36005017702,NYC
2015,2015,0,Total,48611,10710.0,"Census Tract 244, Kings County, NY",14000US36047024400,36047024400,NYC
2015,2015,0,Total,145956,30975.0,"Census Tract 95, New York County, NY",14000US36061009500,36061009500,NYC
2015,2015,0,Total,37273,8056.999999999999,"Census Tract 530, Kings County, NY",14000US36047053000,36047053000,NYC
2015,2015,0,Total,48016,7981.999999999999,"Census Tract 925, Queens County, NY",14000US36081092500,36081092500,NYC
2015,2015,0,Total,38067,7134.000000000001,"Census Tract 243.01, New York County, NY",14000US36061024301,36061024301,NYC
2015,2015,0,Total,69609,10759.0,"Census Tract 31, Kings County, NY",14000US36047003100,36047003100,NYC
2015,2015,0,Total,135313,38445.0,"Census Tract 96, New York County, NY",14000US36061009600,36061009600,NYC
2015,2015,0,Total,47614,4569.0,"Census Tract 347, Queens County, NY",14000US36081034700,36081034700,NYC
2015,2015,0,Total,22719,2899.0,"Census Tract 44, Bronx County, NY",14000US36005004400,36005004400,NYC
2015,2015,0,Total,33945,7118.0,"Census Tract 531, Kings County, NY",14000US36047053100,36047053100,NYC
2015,2015,0,Total,18275,3301.0,"Census Tract 242, New York County, NY",14000US36061024200,36061024200,NYC
2015,2015,0,Total,43948,14164.999999999998,"Census Tract 97, New York County, NY",14000US36061009700,36061009700,NYC
2015,2015,0,Total,69004,13333.0,"Census Tract 619, Queens County, NY",14000US36081061900,36081061900,NYC
2015,2015,0,Total,51605,7426.000000000001,"Census Tract 245, Kings County, NY",14000US36047024500,36047024500,NYC
2015,2015,0,Total,26348,2834.0,"Census Tract 125, Bronx County, NY",14000US36005012500,36005012500,NYC
2015,2015,0,Total,70333,14642.000000000002,"Census Tract 339, Queens County, NY",14000US36081033900,36081033900,NYC
2015,2015,0,Total,122331,15764.000000000002,"Census Tract 98, New York County, NY",14000US36061009800,36061009800,NYC
2015,2015,0,Total,49395,11935.0,"Census Tract 532, Kings County, NY",14000US36047053200,36047053200,NYC
2015,2015,0,Total,62285,7936.0,"Census Tract 1241, Queens County, NY",14000US36081124100,36081124100,NYC
2015,2015,0,Total,47957,13999.000000000002,"Census Tract 241, New York County, NY",14000US36061024100,36061024100,NYC
2015,2015,0,Total,37043,5282.0,"Census Tract 338, Bronx County, NY",14000US36005033800,36005033800,NYC
2015,2015,0,Total,128906,14704.0,"Census Tract 99, New York County, NY",14000US36061009900,36061009900,NYC
2015,2015,0,Total,105642,20054.0,"Census Tract 33, Kings County, NY",14000US36047003300,36047003300,NYC
2015,2015,0,Total,45417,10349.0,"Census Tract 246, Kings County, NY",14000US36047024600,36047024600,NYC
2015,2015,0,Total,20931,3052.0,"Census Tract 533, Kings County, NY",14000US36047053300,36047053300,NYC
2015,2015,0,Total,41036,12263.0,"Census Tract 239, New York County, NY",14000US36061023900,36061023900,NYC
2015,2015,0,Total,112098,27814.0,"Census Tract 100, New York County, NY",14000US36061010000,36061010000,NYC
2015,2015,0,Total,24250,15824.999999999998,"Census Tract 231, Bronx County, NY",14000US36005023100,36005023100,NYC
2015,2015,0,Total,91500,24099.0,"Census Tract 279, Richmond County, NY",14000US36085027900,36085027900,NYC
2015,2015,0,Total,57554,17563.0,"Census Tract 337, Queens County, NY",14000US36081033700,36081033700,NYC
2015,2015,0,Total,60938,21240.0,"Census Tract 618, Queens County, NY",14000US36081061800,36081061800,NYC
2015,2015,0,Total,159821,16784.0,"Census Tract 101, New York County, NY",14000US36061010100,36061010100,NYC
2015,2015,0,Total,31004,12494.0,"Census Tract 534, Kings County, NY",14000US36047053400,36047053400,NYC
2015,2015,0,Total,110938,23100.0,"Census Tract 922, Queens County, NY",14000US36081092200,36081092200,NYC
2015,2015,0,Total,114545,18462.0,"Census Tract 238.02, New York County, NY",14000US36061023802,36061023802,NYC
2015,2015,0,Total,42308,7667.999999999999,"Census Tract 247, Kings County, NY",14000US36047024700,36047024700,NYC
2015,2015,0,Total,90625,14411.0,"Census Tract 198, Richmond County, NY",14000US36085019800,36085019800,NYC
2015,2015,0,Total,45991,10015.0,"Census Tract 334.02, Queens County, NY",14000US36081033402,36081033402,NYC
2015,2015,0,Total,20044,3375.0,"Census Tract 535, Kings County, NY",14000US36047053500,36047053500,NYC
2015,2015,0,Total,86712,13592.0,"Census Tract 238.01, New York County, NY",14000US36061023801,36061023801,NYC
2015,2015,0,Total,94607,13650.999999999998,"Census Tract 103, New York County, NY",14000US36061010300,36061010300,NYC
2015,2015,0,Total,69848,29677.0,"Census Tract 34, Kings County, NY",14000US36047003400,36047003400,NYC
2015,2015,0,Total,76524,9501.0,"Census Tract 8, Richmond County, NY",14000US36085000800,36085000800,NYC
2015,2015,0,Total,89063,23614.0,"Census Tract 616.02, Queens County, NY",14000US36081061602,36081061602,NYC
2015,2015,0,Total,46310,11455.0,"Census Tract 248, Kings County, NY",14000US36047024800,36047024800,NYC
2015,2015,0,Total,111806,28324.0,"Census Tract 104, New York County, NY",14000US36061010400,36061010400,NYC
2015,2015,0,Total,26346,6901.0,"Census Tract 537, Kings County, NY",14000US36047053700,36047053700,NYC
2015,2015,0,Total,34290,8995.0,"Census Tract 340, Bronx County, NY",14000US36005034000,36005034000,NYC
2015,2015,0,Total,37232,8333.0,"Census Tract 237, New York County, NY",14000US36061023700,36061023700,NYC
2015,2015,0,Total,21376,4131.0,"Census Tract 179.01, Bronx County, NY",14000US36005017901,36005017901,NYC
2015,2015,0,Total,125488,14019.999999999998,"Census Tract 106.01, New York County, NY",14000US36061010601,36061010601,NYC
2015,2015,0,Total,69320,12983.0,"Census Tract 334.01, Queens County, NY",14000US36081033401,36081033401,NYC
2015,2015,0,Total,46777,6659.0,"Census Tract 919, Queens County, NY",14000US36081091900,36081091900,NYC
2015,2015,0,Total,27192,8484.0,"Census Tract 538, Kings County, NY",14000US36047053800,36047053800,NYC
2015,2015,0,Total,36540,3055.0,"Census Tract 236, New York County, NY",14000US36061023600,36061023600,NYC
2015,2015,0,Total,120053,17918.0,"Census Tract 106.02, New York County, NY",14000US36061010602,36061010602,NYC
2015,2015,0,Total,61525,5690.0,"Census Tract 35, Kings County, NY",14000US36047003500,36047003500,NYC
2015,2015,0,Total,48315,10838.0,"Census Tract 249, Kings County, NY",14000US36047024900,36047024900,NYC
2015,2015,0,Total,44318,10356.0,"Census Tract 232, Bronx County, NY",14000US36005023200,36005023200,NYC
2015,2015,0,Total,78269,14114.000000000002,"Census Tract 330, Queens County, NY",14000US36081033000,36081033000,NYC
2015,2015,0,Total,127109,23481.0,"Census Tract 108, New York County, NY",14000US36061010800,36061010800,NYC
2015,2015,0,Total,19602,3091.0,"Census Tract 539, Kings County, NY",14000US36047053900,36047053900,NYC
2015,2015,0,Total,23194,3208.0,"Census Tract 1227.02, Queens County, NY",14000US36081122702,36081122702,NYC
2015,2015,0,Total,29293,5717.0,"Census Tract 235.02, New York County, NY",14000US36061023502,36061023502,NYC
2015,2015,0,Total,97679,18062.0,"Census Tract 616.01, Queens County, NY",14000US36081061601,36081061601,NYC
2015,2015,0,Total,135750,118971.0,"Census Tract 109, New York County, NY",14000US36061010900,36061010900,NYC
2015,2015,0,Total,33465,6930.000000000001,"Census Tract 76, Bronx County, NY",14000US36005007600,36005007600,NYC
2015,2015,0,Total,46190,12997.0,"Census Tract 250, Kings County, NY",14000US36047025000,36047025000,NYC
2015,2015,0,Total,34846,7530.0,"Census Tract 235.01, New York County, NY",14000US36061023501,36061023501,NYC
2015,2015,0,Total,103797,22663.0,"Census Tract 110, New York County, NY",14000US36061011000,36061011000,NYC
2015,2015,0,Total,39468,10226.0,"Census Tract 542, Kings County, NY",14000US36047054200,36047054200,NYC
2015,2015,0,Total,43304,10429.0,"Census Tract 342, Bronx County, NY",14000US36005034200,36005034200,NYC
2015,2015,0,Total,74449,14341.0,"Census Tract 36, Kings County, NY",14000US36047003600,36047003600,NYC
2015,2015,0,Total,53495,14121.0,"Census Tract 329, Queens County, NY",14000US36081032900,36081032900,NYC
2015,2015,0,Total,105750,14705.0,"Census Tract 111, New York County, NY",14000US36061011100,36061011100,NYC
2015,2015,0,Total,100162,15188.0,"Census Tract 170.05, Richmond County, NY",14000US36085017005,36085017005,NYC
2015,2015,0,Total,92500,48818.0,"Census Tract 543, Kings County, NY",14000US36047054300,36047054300,NYC
2015,2015,0,Total,38854,13710.999999999998,"Census Tract 234, New York County, NY",14000US36061023400,36061023400,NYC
2015,2015,0,Total,101473,12122.0,"Census Tract 614, Queens County, NY",14000US36081061400,36081061400,NYC
2015,2015,0,Total,138250,50132.0,"Census Tract 112.01, New York County, NY",14000US36061011201,36061011201,NYC
2015,2015,0,Total,27125,11145.0,"Census Tract 251, Kings County, NY",14000US36047025100,36047025100,NYC
2015,2015,0,Total,82155,13020.0,"Census Tract 125, Richmond County, NY",14000US36085012500,36085012500,NYC
2015,2015,0,Total,58125,5860.0,"Census Tract 328, Queens County, NY",14000US36081032800,36081032800,NYC
2015,2015,0,Total,41552,8931.0,"Census Tract 233, New York County, NY",14000US36061023300,36061023300,NYC
2015,2015,0,Total,192857,82681.0,"Census Tract 112.02, New York County, NY",14000US36061011202,36061011202,NYC
2015,2015,0,Total,44453,31211.0,"Census Tract 544, Kings County, NY",14000US36047054400,36047054400,NYC
2015,2015,0,Total,93333,21346.0,"Census Tract 916.01, Queens County, NY",14000US36081091601,36081091601,NYC
2015,2015,0,Total,43855,6309.0,"Census Tract 7, Richmond County, NY",14000US36085000700,36085000700,NYC
2015,2015,0,Total,102386,41134.0,"Census Tract 37, Kings County, NY",14000US36047003700,36047003700,NYC
2015,2015,0,Total,128083,27382.0,"Census Tract 112.03, New York County, NY",14000US36061011203,36061011203,NYC
2015,2015,0,Total,42302,12576.0,"Census Tract 252, Kings County, NY",14000US36047025200,36047025200,NYC
2015,2015,0,Total,16638,2944.0,"Census Tract 545, Kings County, NY",14000US36047054500,36047054500,NYC
2015,2015,0,Total,28800,3316.0,"Census Tract 232, New York County, NY",14000US36061023200,36061023200,NYC
2015,2015,0,Total,51045,17036.0,"Census Tract 1227.01, Queens County, NY",14000US36081122701,36081122701,NYC
2015,2015,0,Total,82361,29445.0,"Census Tract 113, New York County, NY",14000US36061011300,36061011300,NYC
2015,2015,0,Total,71780,3693.0000000000014,"Census Tract 343, Bronx County, NY",14000US36005034300,36005034300,NYC
2015,2015,0,Total,58214,10743.0,"Census Tract 327, Queens County, NY",14000US36081032700,36081032700,NYC
2015,2015,0,Total,52153,27661.0,"Census Tract 613.01, Queens County, NY",14000US36081061301,36081061301,NYC
2015,2015,0,Total,45262,10533.0,"Census Tract 231, New York County, NY",14000US36061023100,36061023100,NYC
2015,2015,0,Total,197500,37671.0,"Census Tract 114.01, New York County, NY",14000US36061011401,36061011401,NYC
2015,2015,0,Total,31868,9091.0,"Census Tract 546, Kings County, NY",14000US36047054600,36047054600,NYC
2015,2015,0,Total,26250,5052.0,"Census Tract 233.01, Bronx County, NY",14000US36005023301,36005023301,NYC
2015,2015,0,Total,43491,20986.0,"Census Tract 253, Kings County, NY",14000US36047025300,36047025300,NYC
2015,2015,0,Total,58906,34794.0,"Census Tract 907, Queens County, NY",14000US36081090700,36081090700,NYC
2015,2015,0,Total,151131,28652.0,"Census Tract 114.02, New York County, NY",14000US36061011402,36061011402,NYC
2015,2015,0,Total,71806,8346.0,"Census Tract 320, Queens County, NY",14000US36081032000,36081032000,NYC
2015,2015,0,Total,39773,9086.0,"Census Tract 547, Kings County, NY",14000US36047054700,36047054700,NYC
2015,2015,0,Total,35569,6368.0,"Census Tract 230, New York County, NY",14000US36061023000,36061023000,NYC
2015,2015,0,Total,85950,13134.0,"Census Tract 38, Kings County, NY",14000US36047003800,36047003800,NYC
2015,2015,0,Total,86741,14531.0,"Census Tract 115, New York County, NY",14000US36061011500,36061011500,NYC
2015,2015,0,Total,18641,3928.0,"Census Tract 127.01, Bronx County, NY",14000US36005012701,36005012701,NYC
2015,2015,0,Total,104500,33284.0,"Census Tract 612, Queens County, NY",14000US36081061200,36081061200,NYC
2015,2015,0,Total,48261,11325.0,"Census Tract 254, Kings County, NY",14000US36047025400,36047025400,NYC
2015,2015,0,Total,34898,9962.0,"Census Tract 229, New York County, NY",14000US36061022900,36061022900,NYC
2015,2015,0,Total,72152,13623.0,"Census Tract 116, New York County, NY",14000US36061011600,36061011600,NYC
2015,2015,0,Total,58906,11388.0,"Census Tract 548, Kings County, NY",14000US36047054800,36047054800,NYC
2015,2015,0,Total,20852,10152.0,"Census Tract 179.02, Bronx County, NY",14000US36005017902,36005017902,NYC
2015,2015,0,Total,32312,6859.0,"Census Tract 16, Bronx County, NY",14000US36005001600,36005001600,NYC
2015,2015,0,Total,64207,17140.0,"Census Tract 317, Queens County, NY",14000US36081031700,36081031700,NYC
2015,2015,0,Total,107125,14069.000000000002,"Census Tract 117, New York County, NY",14000US36061011700,36061011700,NYC
2015,2015,0,Total,67813,17958.0,"Census Tract 344, Bronx County, NY",14000US36005034400,36005034400,NYC
2015,2015,0,Total,68043,11109.0,"Census Tract 549, Kings County, NY",14000US36047054900,36047054900,NYC
2015,2015,0,Total,33910,14353.000000000002,"Census Tract 228, New York County, NY",14000US36061022800,36061022800,NYC
2015,2015,0,Total,102981,18057.0,"Census Tract 39, Kings County, NY",14000US36047003900,36047003900,NYC
2015,2015,0,Total,125588,30414.0,"Census Tract 118, New York County, NY",14000US36061011800,36061011800,NYC
2015,2015,0,Total,22500,5966.0,"Census Tract 255, Kings County, NY",14000US36047025500,36047025500,NYC
2015,2015,0,Total,59786,13468.0,"Census Tract 239, Richmond County, NY",14000US36085023900,36085023900,NYC
2015,2015,0,Total,53094,14883.0,"Census Tract 309.04, Queens County, NY",14000US36081030904,36081030904,NYC
2015,2015,0,Total,47597,6894.0,"Census Tract 227, New York County, NY",14000US36061022700,36061022700,NYC
2015,2015,0,Total,11671,1150.0,"Census Tract 119, New York County, NY",14000US36061011900,36061011900,NYC
2015,2015,0,Total,42993,13949.999999999998,"Census Tract 550, Kings County, NY",14000US36047055000,36047055000,NYC
2015,2015,0,Total,22566,8178.0,"Census Tract 233.02, Bronx County, NY",14000US36005023302,36005023302,NYC
2015,2015,0,Total,71766,4954.0,"Census Tract 610, Queens County, NY",14000US36081061000,36081061000,NYC
2015,2015,0,Total,85365,10399.0,"Census Tract 892, Queens County, NY",14000US36081089200,36081089200,NYC
2015,2015,0,Total,148833,40452.0,"Census Tract 120, New York County, NY",14000US36061012000,36061012000,NYC
2015,2015,0,Total,53036,20270.0,"Census Tract 256, Kings County, NY",14000US36047025600,36047025600,NYC
2015,2015,0,Total,63613,10517.0,"Census Tract 551, Kings County, NY",14000US36047055100,36047055100,NYC
2015,2015,0,Total,36627,10037.0,"Census Tract 226, New York County, NY",14000US36061022600,36061022600,NYC
2015,2015,0,Total,68864,22275.0,"Census Tract 1223, Queens County, NY",14000US36081122300,36081122300,NYC
2015,2015,0,Total,62301,16375.0,"Census Tract 121, New York County, NY",14000US36061012100,36061012100,NYC
2015,2015,0,Total,112128,16715.0,"Census Tract 41, Kings County, NY",14000US36047004100,36047004100,NYC
2015,2015,0,Total,54185,7403.0,"Census Tract 309.03, Queens County, NY",14000US36081030903,36081030903,NYC
